,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,listingSubType.is_FSBA,listingSubType.is_openHouse,newConstructionType,unit,listingSubType.is_newHome,listingSubType.is_FSBO,listingSubType.is_accepting_backup_offers
6873,1970-01-01,SINGLE_FAMILY,0.08,"1420 Dock Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/d8648aee48f2d451f7f9519c08a001dc-p_e.jpg,335000,3.0,-77.93026,34.235477,RECENTLY_SOLD,54302157,,-1,2.0,1614.0,USA,USD,sqft,True,,,,,,,
6886,1970-01-01,SINGLE_FAMILY,3920.0,"1913 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23681640625,-77.9238510131836&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ZlDEemFLAVHr-Mmb4WQIB4bCdig=",340000,3.0,-77.92385,34.236816,RECENTLY_SOLD,54302424,,-1,2.0,1472.0,USA,USD,sqft,,,,,,,,
6907,1970-01-01,SINGLE_FAMILY,0.1,"515 Chestnut Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/702853565af515206e6db546344882bc-p_e.jpg,335000,3.0,-77.9426,34.23825,RECENTLY_SOLD,54301626,,-1,3.0,1687.0,USA,USD,sqft,True,,,,,,,
6909,1970-01-01,SINGLE_FAMILY,0.14,"1408 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/7ad34cc8a1f5a246c419c5818dfc701c-p_e.jpg,331500,4.0,-77.93131,34.239788,RECENTLY_SOLD,54301914,,-1,3.0,2232.0,USA,USD,sqft,True,,,,,,,
6949,1970-01-01,SINGLE_FAMILY,0.09,"2111 Gibson Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/16df9fddbb84a6d118b4e4ee6bcc2a8d-p_e.jpg,340000,3.0,-77.92042,34.232353,RECENTLY_SOLD,54310113,,-1,3.0,1463.0,USA,USD,sqft,True,,,,,,,
6953,1970-01-01,SINGLE_FAMILY,0.09,"411 N Fourth Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/d089ed0b039dc3f73e0434a938879231-p_e.jpg,335000,5.0,-77.94584,34.24065,RECENTLY_SOLD,103765737,,-1,3.0,3600.0,USA,USD,sqft,True,,,,,,,
6974,1970-01-01,SINGLE_FAMILY,8799.0,"1711 Orange St, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.235008239746094,-77.92658233642578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=QolOz8FWywezsDDklgsl7Tb2jn0=",330000,3.0,-77.92658,34.23501,RECENTLY_SOLD,54302560,,-1,1.0,1666.0,USA,USD,sqft,,,,,,,,
6975,1970-01-01,SINGLE_FAMILY,0.1,"508 S 18th Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/835a9068f5e1403b05f0a230ac2ab516-p_e.jpg,330000,3.0,-77.925804,34.230335,RECENTLY_SOLD,54310200,,-1,2.0,1456.0,USA,USD,sqft,True,,,,,,,
6999,1970-01-01,SINGLE_FAMILY,0.07,"609 S 4th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/b0ee1ec49ce0356159ee47bead7a213f-p_e.jpg,330000,3.0,-77.94344,34.22763,RECENTLY_SOLD,54310662,,-1,4.0,2228.0,USA,USD,sqft,True,,,,,,,
7006,1970-01-01,SINGLE_FAMILY,0.11,"2027 Wrightsville Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/c5b21b9449b97fdf7bc2e50a2a2f3218-p_e.jpg,329000,3.0,-77.92187,34.23242,RECENTLY_SOLD,54310100,,-1,3.0,1274.0,USA,USD,sqft,True,,,,,,,
7015,1970-01-01,SINGLE_FAMILY,4613.0,"411 Chestnut St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23811340332031,-77.9442138671875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BT9fuwcjBPTB9W2UgSgcPIZBREA=",325000,6.0,-77.944214,34.238113,RECENTLY_SOLD,54301639,,-1,2.0,2676.0,USA,USD,sqft,,,,,,,,
7037,1970-01-01,SINGLE_FAMILY,0.3,"2702 Chestnut Street, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/024ec6649abe4b2ff1c604485ba11e6c-p_e.jpg,332900,5.0,-77.91204,34.2412,RECENTLY_SOLD,54301410,,-1,3.0,2803.0,USA,USD,sqft,True,,,,,,,
7070,1970-01-01,SINGLE_FAMILY,0.17,"511 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/d9726d3aaaf877d300b4109def8f7575-p_e.jpg,325000,4.0,-77.94296,34.23957,RECENTLY_SOLD,54301468,,-1,3.0,3824.0,USA,USD,sqft,True,,,,,,,
7078,1970-01-01,SINGLE_FAMILY,0.71,"2314 Metts Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/982308e23979d22ccd377e24775a6e39-p_e.jpg,340000,3.0,-77.9162,34.23327,RECENTLY_SOLD,54310453,,-1,1.0,1708.0,USA,USD,sqft,True,,,,,,,
7093,1970-01-01,SINGLE_FAMILY,0.08,"501 S 7th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/179545c7e910d956fdfabc7f70ba98f4-p_e.jpg,599000,3.0,-77.93968,34.229565,RECENTLY_SOLD,54309289,,-1,3.0,2868.0,USA,USD,sqft,True,True,,,,,,
7107,1970-01-01,SINGLE_FAMILY,3728.0,"2007 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.236907958984375,-77.92263793945312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=l-8OP0-Q5MmIiUH-CYHiWp7-dlw=",326000,3.0,-77.92264,34.236908,RECENTLY_SOLD,69139925,,-1,2.5,1400.0,USA,USD,sqft,,,,,,,,
7131,1970-01-01,SINGLE_FAMILY,0.28999081726354,"310 Colonial Dr, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23418426513672,-77.91299438476562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7t-YTe5Sjue4r2FS0x87kQfYCkc=",340000,3.0,-77.912994,34.234184,RECENTLY_SOLD,54310358,,-1,1.0,1410.0,USA,USD,acres,,,,,,,,
7166,1970-01-01,SINGLE_FAMILY,3920.0,"2024 Metts Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23340606689453,-77.92135620117188&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=02UkxItWcphxQawjpk7nbjs59r4=",329000,3.0,-77.92136,34.233406,RECENTLY_SOLD,54309965,,-1,2.0,1388.0,USA,USD,sqft,,,,,,,,
7198,1970-01-01,SINGLE_FAMILY,7405.0,"1909 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23679733276367,-77.92406463623047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eyxrIJj3jNArAo0O01lEYIXQfQQ=",324000,3.0,-77.924065,34.236797,RECENTLY_SOLD,54302423,,-1,2.0,1455.0,USA,USD,sqft,,,,,,,,
7211,1970-01-01,SINGLE_FAMILY,6969.0,"2217 Chestnut St, Wilmington, NC 28405","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24058532714844,-77.91915130615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-OIYnTc8u4nR7S-2H9Ah65d0Evk=",330000,3.0,-77.91915,34.240585,RECENTLY_SOLD,54301066,,-1,2.0,1789.0,USA,USD,sqft,,,,,,,,
7218,1970-01-01,SINGLE_FAMILY,2178.0,"519 S 2nd St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.228092193603516,-77.94637298583984&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=u5n7goIwqgLRxj0gZOPW9sHChJg=",325000,2.0,-77.94637,34.228092,RECENTLY_SOLD,54310509,,-1,2.0,1680.0,USA,USD,sqft,,,,,,,,
7237,1970-01-01,SINGLE_FAMILY,0.26999540863177,"310 N 23rd St, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/5bbc9242d995b33919208cfcf3573956-p_e.jpg,330000,4.0,-77.91906,34.24223,RECENTLY_SOLD,54301018,,-1,3.0,2000.0,USA,USD,acres,True,,,,,,,
7255,1970-01-01,SINGLE_FAMILY,6969.0,"810 Chestnut St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.2380485534668,-77.93889617919922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UKpaAtFQHrPNd-0A7eI_bQsUn08=",335000,5.0,-77.938896,34.23805,RECENTLY_SOLD,54301701,,-1,3.0,2064.0,USA,USD,sqft,,,,,,,,
7264,1970-01-01,SINGLE_FAMILY,8581.0,"609 Grace St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/4f1885ffc6dba927c127e813a7c81daa-p_e.jpg,325000,4.0,-77.94188,34.239674,RECENTLY_SOLD,54301480,,-1,3.0,2566.0,USA,USD,sqft,True,,,,,,,
7278,1970-01-01,SINGLE_FAMILY,0.32998163452709,"102 N 15th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23823928833008,-77.93006896972656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=u8YDJxzA_iF8pV3jZ_UkDzveysE=",330000,3.0,-77.93007,34.23824,RECENTLY_SOLD,54301948,,-1,4.0,3676.0,USA,USD,acres,,,,,,,,
7290,1970-01-01,SINGLE_FAMILY,7405.0,"1820 Perry Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.236297607421875,-77.92472076416016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xgHFZ7VKaSr5LltNiAUeNakTUk8=",340000,4.0,-77.92472,34.236298,RECENTLY_SOLD,54302449,,-1,3.0,2464.0,USA,USD,sqft,,,,,,,,
7300,1970-01-01,SINGLE_FAMILY,0.43216253443526,"222 Colonial Dr, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.235008239746094,-77.9130859375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WnP823vNJikEpZ1mE6wyP12sEng=",339000,3.0,-77.913086,34.23501,RECENTLY_SOLD,54302738,,-1,2.5,2372.0,USA,USD,acres,,,,,,,,
7336,1970-01-01,SINGLE_FAMILY,5662.8,"308 N 14th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/ec6743624761c7fa14b5ebc7b09a36dc-p_e.jpg,360000,3.0,-77.931625,34.240753,RECENTLY_SOLD,54300833,,-1,2.0,1314.0,USA,USD,sqft,True,,,,,,,
7345,1970-01-01,SINGLE_FAMILY,4356.0,"702 Orange Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/29abbc1aa89fc0fecf2559e50ec222fb-p_e.jpg,350000,3.0,-77.94018,34.23326,RECENTLY_SOLD,54308824,,-1,2.0,1192.0,USA,USD,sqft,True,,,,,,,
7368,1970-01-01,SINGLE_FAMILY,4791.6,"605 S 14th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/34771a7f577aafa1aef3e735e586d63a-p_e.jpg,345000,4.0,-77.93022,34.22875,RECENTLY_SOLD,54311187,,-1,3.0,1200.0,USA,USD,sqft,True,,,,,,,
7370,1970-01-01,SINGLE_FAMILY,2613.6,"212 Church Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/407fd284706b30a3ef787bcfe56ad10f-p_e.jpg,345000,2.0,-77.94594,34.22903,RECENTLY_SOLD,54310524,,-1,2.0,1036.0,USA,USD,sqft,True,,,,,,,
7410,1970-01-01,SINGLE_FAMILY,0.09,"2105 Barnett Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/9f0c99427b73088cb2f333ec43ae2ba2-p_e.jpg,360000,3.0,-77.92083,34.23311,RECENTLY_SOLD,54309929,,-1,2.0,1534.0,USA,USD,sqft,True,,,,,,,
7445,1970-01-01,SINGLE_FAMILY,0.11,"1912 Church Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/98be6d7e5eaab4d328dfed74cb3e34af-p_e.jpg,353000,3.0,-77.92366,34.23092,RECENTLY_SOLD,54310178,,-1,2.0,1222.0,USA,USD,sqft,True,,,,,,,
7483,1970-01-01,SINGLE_FAMILY,9901.0,"1809 Princess St, Wilmington, NC 28405","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23869705200195,-77.92538452148438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HfYhFgj5ApikAAp2QZdrHWPIVpc=",350000,4.0,-77.925385,34.238697,RECENTLY_SOLD,54302242,,-1,1.5,3366.0,USA,USD,sqft,,,,,,,,
7507,1970-01-01,SINGLE_FAMILY,0.15,"309 N 16th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/c1ce1e2df0bb1164f7537e632634fddc-p_e.jpg,350000,3.0,-77.92978,34.240902,RECENTLY_SOLD,54300861,,-1,2.0,1439.0,USA,USD,sqft,True,,,,,,,
7508,1970-01-01,SINGLE_FAMILY,0.17,"2020 Market Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/a7e540f3c847b0f202eea94df7a83ea4-p_e.jpg,342500,3.0,-77.921974,34.2373,RECENTLY_SOLD,54302396,,-1,2.0,1400.0,USA,USD,sqft,True,,,,,,,
7515,1970-01-01,SINGLE_FAMILY,0.11,"1914 Nun Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/da6bce814d1aedbf3de814a1b9f34274-p_e.jpg,344000,2.0,-77.92372,34.23205,RECENTLY_SOLD,84694224,,-1,2.0,1300.0,USA,USD,sqft,True,,,,,,,
7527,1970-01-01,SINGLE_FAMILY,0.06,"612 Ann Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/344a15d324542ec8309705b46aa67009-p_e.jpg,349000,3.0,-77.94077,34.232006,RECENTLY_SOLD,54309044,,-1,2.0,1480.0,USA,USD,sqft,True,,,,,,,
7531,1970-01-01,SINGLE_FAMILY,0.09,"1617 Orange Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/6085d5a132c24085b9ecab4a79287ec2-p_e.jpg,349000,3.0,-77.92767,34.23477,RECENTLY_SOLD,54302583,,-1,2.0,1448.0,USA,USD,sqft,True,,,,,,,
7535,1970-01-01,SINGLE_FAMILY,0.11,"1910 Nun Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/7f5030e935f8b35ac723464ab19fea8c-p_e.jpg,353000,3.0,-77.92398,34.23203,RECENTLY_SOLD,54310094,,-1,2.0,1389.0,USA,USD,sqft,True,,,,,,,
7542,1970-01-01,SINGLE_FAMILY,0.45,"1938 Moss Street, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/48427a92e2d6eff556e5f3b1c690e701-p_e.jpg,360000,3.0,-77.92156,34.228504,RECENTLY_SOLD,54311570,,-1,2.0,1504.0,USA,USD,sqft,True,,,,,,,
7557,1970-01-01,SINGLE_FAMILY,0.08,"2204 Gibson Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/73d2dea9f2375fd20723f7044667cd2c-p_e.jpg,356000,3.0,-77.91952,34.232067,RECENTLY_SOLD,305353482,,-1,2.0,1495.0,USA,USD,sqft,True,,,,,,,
7561,1970-01-01,SINGLE_FAMILY,0.09,"2012 Wolcott Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/5f06214067cacad643c98369d80aea55-p_e.jpg,349000,2.0,-77.92228,34.2357,RECENTLY_SOLD,54302504,,-1,2.0,1115.0,USA,USD,sqft,True,,,,,,,
7570,1970-01-01,SINGLE_FAMILY,7697.0,"513 N 5th Ave, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24198532104492,-77.94451904296875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lhAyyT6tDUDmTqPYmyvMKcYV-Pk=",350000,3.0,-77.94452,34.241985,RECENTLY_SOLD,54300429,,-1,1.0,1273.0,USA,USD,sqft,,,,,,,,
7571,1970-01-01,SINGLE_FAMILY,4356.0,"512 S 18th St, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/399a4d81cdb0d3b8c92d4ef4531ee2e6-p_e.jpg,356000,3.0,-77.9258,34.23018,RECENTLY_SOLD,54310199,,-1,2.0,1456.0,USA,USD,sqft,True,,,,,,,
7574,1970-01-01,SINGLE_FAMILY,3659.0,"217 S 6th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.2325439453125,-77.9413070678711&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lKJvvXdy9nkDeWOyoXOHIq-kSus=",350000,3.0,-77.94131,34.232544,RECENTLY_SOLD,54308850,,-1,1.5,1801.0,USA,USD,sqft,,,,,,,,
7617,1970-01-01,SINGLE_FAMILY,0.09,"2201 Gibson Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/45ee287a8d0552207d66a231a87955d9-p_e.jpg,352500,3.0,-77.91949,34.23243,RECENTLY_SOLD,54310130,,-1,2.0,1404.0,USA,USD,sqft,True,,,,,,,
7621,1970-01-01,SINGLE_FAMILY,0.27,"1603 Grace Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/ecb4e6b0a9d357ad8235ef5f0fecb29b-p_e.jpg,360000,3.0,-77.92909,34.24054,RECENTLY_SOLD,54300869,,-1,2.0,1531.0,USA,USD,sqft,True,,,,,,,
7634,1970-01-01,SINGLE_FAMILY,0.22,"111 Borden Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/dbe6dba5c02ae938e7d7f77f1a9777b3-p_e.jpg,351000,2.0,-77.9184,34.23586,RECENTLY_SOLD,54302349,,-1,2.0,1320.0,USA,USD,sqft,True,,,,,,,
7642,1970-01-01,SINGLE_FAMILY,0.05,"808 Dock Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/b38fb641a09e9ebe2f7c712858f4316b-p_e.jpg,351000,3.0,-77.93866,34.234825,RECENTLY_SOLD,54301803,,-1,2.0,1175.0,USA,USD,sqft,True,,,,,,,
7647,1970-01-01,SINGLE_FAMILY,0.1,"1616 Ann Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/f6794f6ffc2db8ea1308292bd71b3475-p_e.jpg,344900,3.0,-77.927475,34.233086,RECENTLY_SOLD,251049721,,-1,3.0,1701.0,USA,USD,sqft,True,,,,,,,
7652,1970-01-01,SINGLE_FAMILY,0.1,"1801 Carolina Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/cb7339ad08ddad459ae8cd36f05f30fc-p_e.jpg,350000,2.0,-77.92581,34.234077,RECENTLY_SOLD,54309811,,-1,2.0,1450.0,USA,USD,sqft,True,,,,,,,
7668,1970-01-01,SINGLE_FAMILY,0.09,"1919 Wolcott Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/ab0505fed8b2004fde659b5c5191206d-p_e.jpg,343000,3.0,-77.92337,34.236065,RECENTLY_SOLD,54302479,,-1,2.0,1372.0,USA,USD,sqft,True,,,,,,,
7672,1970-01-01,SINGLE_FAMILY,0.19,"1319 Princess Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/d3ad8f3010b921b0c1633a68a3959cba-p_e.jpg,357800,4.0,-77.9319,34.23815,RECENTLY_SOLD,54301974,,-1,2.0,2702.0,USA,USD,sqft,True,,,,,,,
7748,1970-01-01,SINGLE_FAMILY,0.09,"2211 Gibson Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/d618303f1f21d15996c6a4ba58389522-p_e.jpg,344000,3.0,-77.91884,34.232487,RECENTLY_SOLD,157444706,,-1,2.0,1413.0,USA,USD,sqft,True,,,,,,,
7749,1970-01-01,SINGLE_FAMILY,0.13,"312 N 6th Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/f473445bbba2891118319cdcec6cdb40-p_e.jpg,350000,3.0,-77.94208,34.23998,RECENTLY_SOLD,54301476,,-1,2.0,1962.0,USA,USD,sqft,True,,,,,,,
7762,1970-01-01,SINGLE_FAMILY,0.52339302112029,"244 Halterman Ln, Wilmington, NC 28405","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.24220657348633,-77.9183578491211&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=bTt6FXWOPVk1n9xa3bqKPzjWaJc=",350000,4.0,-77.91836,34.242207,RECENTLY_SOLD,54301033,,-1,2.5,2026.0,USA,USD,acres,,,,,,,,
7767,1970-01-01,SINGLE_FAMILY,0.13,"1902 Wolcott Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/2334bd098e4073b46e0ebbd2441851d7-p_e.jpg,360000,3.0,-77.92426,34.23554,RECENTLY_SOLD,54302530,,-1,3.0,1950.0,USA,USD,sqft,True,,,,,,,
7777,1970-01-01,SINGLE_FAMILY,6969.0,"306 N 14th St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/457e7f27ac10186d0ac750df226c5b0b-p_e.jpg,350000,4.0,-77.931786,34.240627,RECENTLY_SOLD,54300834,,-1,3.0,2300.0,USA,USD,sqft,True,,,,,,,
7804,1970-01-01,SINGLE_FAMILY,0.2,"28 Brookwood Avenue, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/536c37da62ae005dec0661cb0f8a9919-p_e.jpg,360000,4.0,-77.91807,34.23693,RECENTLY_SOLD,54302342,,-1,2.0,1935.0,USA,USD,sqft,True,,,,,,,
7845,1970-01-01,SINGLE_FAMILY,0.16,"206 Keaton Ave, Wilmington, NC 28403",https://photos.zillowstatic.com/fp/fecd263d0c99cfd3239d87c4f1cad560-p_e.jpg,352000,3.0,-77.91655,34.235546,RECENTLY_SOLD,54302832,,-1,3.0,1968.0,USA,USD,sqft,True,,,,,,,
7890,1970-01-01,SINGLE_FAMILY,0.06,"106 N 16th St, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/c05f347af46ed0b84e772c35a2571ef1-p_e.jpg,354000,3.0,-77.9289,34.238583,RECENTLY_SOLD,54301935,,-1,3.0,2280.0,USA,USD,sqft,True,,,,,,,
7945,1970-01-01,SINGLE_FAMILY,6534.0,"215 N 17th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.239959716796875,-77.9283447265625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=m5swZlT2ucAc7iI70wYInMGs8nI=",342500,3.0,-77.928345,34.23996,RECENTLY_SOLD,54300875,,-1,3.0,1887.0,USA,USD,sqft,,,,,,,,
7964,1970-01-01,SINGLE_FAMILY,4356.0,"1807 Wrightsville Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23591232299805,-77.92546844482422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=U6eOnf3bk6dN4o-tVkTT2McU9jE=",350000,4.0,-77.92547,34.235912,RECENTLY_SOLD,54302459,,-1,2.0,2819.0,USA,USD,sqft,,,,,,,,
7975,1970-01-01,SINGLE_FAMILY,2178.0,"204 Church St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.22900390625,-77.94627380371094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_Egpfwuonhf1aZYrEgAPmR2WEqs=",360000,3.0,-77.94627,34.229004,RECENTLY_SOLD,54310499,,-1,3.0,1544.0,USA,USD,sqft,,,,,,,,
7984,1970-01-01,SINGLE_FAMILY,2840.0,"318 Church St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.22916793823242,-77.9442138671875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zJVKF14T3pMOhLigJvEJ0gJLysA=",360000,2.0,-77.944214,34.229168,RECENTLY_SOLD,54309243,,-1,2.5,1489.0,USA,USD,sqft,,,,,,,,
7985,1970-01-01,SINGLE_FAMILY,3484.0,"322 S 4th St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.230926513671875,-77.94442749023438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y2vvgU_skGZC-qfDaoK0JAID-_8=",360000,4.0,-77.94443,34.230927,RECENTLY_SOLD,54308981,,-1,2.0,2191.0,USA,USD,sqft,,,,,,,,
8006,1970-01-01,SINGLE_FAMILY,6969.0,"318 Queen St, Wilmington, NC 28401","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.22661209106445,-77.94384765625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HmkTCxz1-HFFfJFE7BvoMH_nYEw=",345000,3.0,-77.94385,34.226612,RECENTLY_SOLD,54310776,,-1,2.0,1897.0,USA,USD,sqft,,,,,,,,
8023,1970-01-01,SINGLE_FAMILY,0.73999081726354,"2216 Metts Ave, Wilmington, NC 28403","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.23353958129883,-77.91816711425781&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=yZA3XxawwSMnb1d6JEkyTA5LXrM=",346500,4.0,-77.91817,34.23354,RECENTLY_SOLD,54309918,,-1,3.0,2295.0,USA,USD,acres,,,,,,,,
8039,1970-01-01,SINGLE_FAMILY,9147.6,"2118 Brandon Road, Wilmington, NC 28405",https://photos.zillowstatic.com/fp/d711d468b1c62a27d111d31f10db2ce1-p_e.jpg,360000,3.0,-77.92395,34.245358,RECENTLY_SOLD,54299959,,-1,2.0,1120.0,USA,USD,sqft,True,,,,,,,
8040,1970-01-01,SINGLE_FAMILY,2613.6,"711 Nun Street, Wilmington, NC 28401",https://photos.zillowstatic.com/fp/9e44185721671296bfb1f9aeebafcd32-p_e.jpg,349000,3.0,-77.93939,34.231228,RECENTLY_SOLD,54309062,,-1,2.0,1208.0,USA,USD,sqft,True,,,,,,,
